date,AOD,AOD_scaled,황사_가능성
2016-04-17,304.8263259032437,0.3048263259032437,양호
2016-04-18,349.0530578602871,0.34905305786028706,양호
2016-04-19,375.9635787247705,0.37596357872477054,양호
2016-04-20,308.6713393327624,0.3086713393327624,양호
2016-04-21,354.1644338409557,0.35416443384095575,양호
2016-04-22,356.0475629066074,0.35604756290660744,양호
2016-04-23,299.0098404200816,0.2990098404200816,양호
2016-04-24,385.89949548738696,0.38589949548738695,양호
2016-04-25,427.99415310365566,0.4279941531036557,황사
2016-04-26,361.73011724565,0.36173011724564996,양호
2016-04-27,346.71462455963274,0.34671462455963276,양호
2016-04-28,374.0649436057397,0.3740649436057397,양호
2016-04-29,456.2297967479172,0.4562297967479172,황사
2016-04-30,492.7872001934414,0.4927872001934414,황사
2016-05-01,567.7139664720087,0.5677139664720087,황사
2016-05-02,585.4132908858294,0.5854132908858294,황사
2016-05-03,412.995756268728,0.412995756268728,황사
2016-05-04,402.2341362989819,0.4022341362989819,황사
2016-05-05,365.1181913805986,0.3651181913805986,양호
2016-05-06,371.739335255845,0.371739335255845,양호
2016-05-07,285.6596580620109,0.28565965806201093,양호
2016-05-08,345.44856752739105,0.34544856752739106,양호
2016-05-09,323.349812151661,0.32334981215166103,양호
2016-05-10,351.1884816377906,0.3511884816377906,양호
2016-05-11,355.49497226838747,0.3554949722683875,양호
2016-05-12,368.8688408169459,0.36886884081694593,양호
2016-05-13,355.5981705652744,0.35559817056527443,양호
2016-05-14,320.4291363681005,0.3204291363681005,양호
2016-05-15,319.7982366403631,0.3197982366403631,양호
2016-05-16,335.00899410617905,0.33500899410617907,양호
2016-05-17,409.6642142404129,0.4096642142404129,황사
2016-05-18,399.0690328570829,0.3990690328570829,양호
2016-05-19,400.8532912122019,0.4008532912122019,황사
2016-05-20,365.0658272899404,0.3650658272899404,양호
2016-05-21,364.88125527380834,0.3648812552738083,양호
2016-05-22,345.492632286342,0.34549263228634197,양호
2016-05-23,307.24423067440665,0.30724423067440665,양호
2016-05-24,380.0624961078729,0.3800624961078729,양호
2016-05-25,332.13185684463417,0.3321318568446342,양호
2016-05-26,396.2649675579614,0.3962649675579614,양호
2016-05-27,322.674401103649,0.32267440110364903,양호
2016-05-28,324.06854117668234,0.3240685411766824,양호
2016-05-29,329.42572006772497,0.32942572006772497,양호
2016-05-30,342.3590759134177,0.34235907591341774,양호
