연월,지역,연료유형,용도,등록대수
2019.06,강원,경유,비사업용,356662
2019.06,경기,경유,사업용,142297
2019.07,서울,휘발유,사업용,19605
2019.07,경남,휘발유,비사업용,782959
2019.07,경남,휘발유,사업용,13995
2019.07,제주,휘발유,비사업용,157154
2019.07,제주,휘발유,사업용,78581
2019.07,계,휘발유,비사업용,10477958
2019.07,계,휘발유,사업용,325183
2019.07,서울,경유,비사업용,1056687
2019.07,서울,경유,사업용,76550
2019.07,부산,경유,비사업용,510520
2019.07,부산,경유,사업용,51235
2019.07,대구,경유,비사업용,448701
2019.07,대구,경유,사업용,23773
2019.07,인천,경유,비사업용,550270
2019.07,인천,경유,사업용,132724
2019.07,광주,경유,비사업용,257451
2019.07,광주,경유,사업용,15531
2019.07,대전,경유,비사업용,246808
2019.07,대전,경유,사업용,14085
2019.07,울산,경유,비사업용,218748
2019.07,울산,경유,사업용,10337
2019.07,세종,경유,비사업용,59510
2019.07,세종,경유,사업용,2009
2019.07,경기,경유,비사업용,2272100
2019.07,경북,휘발유,사업용,1431
2019.07,경기,경유,사업용,141908
2019.07,경북,휘발유,비사업용,609205
2019.07,전남,휘발유,비사업용,347550
2019.07,부산,휘발유,사업용,18071
2019.07,대구,휘발유,비사업용,553873
2019.07,대구,휘발유,사업용,2107
2019.07,인천,휘발유,비사업용,618988
2019.07,인천,휘발유,사업용,126229
2019.07,광주,휘발유,비사업용,292033
2019.07,광주,휘발유,사업용,1355
2019.07,대전,휘발유,비사업용,321099
2019.07,대전,휘발유,사업용,1591
2019.07,울산,휘발유,비사업용,277588
2019.07,울산,휘발유,사업용,1027
2019.07,세종,휘발유,비사업용,77752
2019.07,세종,휘발유,사업용,43
2019.07,경기,휘발유,비사업용,2703309
2019.07,경기,휘발유,사업용,11813
2019.07,강원,휘발유,비사업용,325897
2019.07,강원,휘발유,사업용,1500
2019.07,충북,휘발유,비사업용,355012
2019.07,충북,휘발유,사업용,2001
2019.07,충남,휘발유,비사업용,471858
2019.07,충남,휘발유,사업용,1890
2019.07,전북,휘발유,비사업용,366677
2019.07,전북,휘발유,사업용,3956
2019.07,전남,휘발유,사업용,39988
2019.07,부산,휘발유,비사업용,638033
2019.07,강원,경유,비사업용,357611
2019.07,충북,경유,비사업용,365131
2019.07,울산,전기,비사업용,1057
2019.07,울산,전기,사업용,22
2019.07,세종,전기,비사업용,809
2019.07,세종,전기,사업용,2
2019.07,경기,전기,비사업용,9688
2019.07,경기,전기,사업용,189
2019.07,강원,전기,비사업용,1997
2019.07,강원,전기,사업용,117
2019.07,충북,전기,비사업용,2056
2019.07,충북,전기,사업용,18
2019.07,충남,전기,비사업용,2411
2019.07,충남,전기,사업용,10
2019.07,전북,전기,비사업용,1639
2019.07,전북,전기,사업용,2
2019.07,전남,전기,비사업용,3028
2019.07,전남,전기,사업용,49
2019.07,경북,전기,비사업용,3375
2019.07,경북,전기,사업용,34
2019.07,경남,전기,비사업용,3131
2019.07,경남,전기,사업용,127
2019.07,제주,전기,비사업용,13830
2019.07,제주,전기,사업용,3522
2019.07,계,전기,비사업용,65266
2019.07,대전,전기,사업용,238
2019.07,강원,경유,사업용,12948
2019.07,대전,전기,비사업용,1879
2019.07,광주,전기,비사업용,2037
2019.07,충북,경유,사업용,19542
2019.07,충남,경유,비사업용,499348
2019.07,충남,경유,사업용,24193
2019.07,전북,경유,비사업용,419889
2019.07,전북,경유,사업용,22258
2019.07,전남,경유,비사업용,465376
2019.07,전남,경유,사업용,62442
2019.07,경북,경유,비사업용,637332
2019.07,경북,경유,사업용,29258
2019.07,경남,경유,비사업용,692985
2019.07,경남,경유,사업용,44821
2019.07,제주,경유,비사업용,167338
2019.07,제주,경유,사업용,82670
2019.07,계,경유,비사업용,9225805
2019.07,계,경유,사업용,766284
2019.07,서울,전기,비사업용,6209
2019.07,서울,전기,사업용,5555
2019.07,부산,전기,비사업용,2097
2019.07,부산,전기,사업용,313
2019.07,대구,전기,비사업용,8000
2019.07,대구,전기,사업용,656
2019.07,인천,전기,비사업용,2023
2019.07,인천,전기,사업용,109
2019.07,광주,전기,사업용,103
2019.07,계,전기,사업용,11066
2019.07,서울,휘발유,비사업용,1578971
2019.08,부산,휘발유,사업용,18565
2019.08,광주,전기,비사업용,2109
2019.08,인천,전기,사업용,115
2019.08,인천,전기,비사업용,2095
2019.08,대구,전기,사업용,847
2019.08,대구,전기,비사업용,8206
2019.08,부산,전기,사업용,319
2019.08,부산,전기,비사업용,2170
2019.08,서울,전기,사업용,5716
2019.08,서울,전기,비사업용,6334
2019.08,계,경유,사업용,768716
2019.08,계,경유,비사업용,9232884
2019.08,제주,경유,사업용,83499
2019.08,제주,경유,비사업용,167439
2019.08,경남,경유,사업용,44854
2019.08,경남,경유,비사업용,693745
2019.08,경북,경유,사업용,29280
2019.08,경북,경유,비사업용,638751
2019.08,전남,경유,사업용,62578
2019.08,전남,경유,비사업용,466333
2019.08,전북,경유,사업용,22282
2019.08,전북,경유,비사업용,420691
2019.08,충남,경유,사업용,24152
2019.08,충남,경유,비사업용,500047
2019.08,광주,전기,사업용,104
2019.08,충북,경유,사업용,19672
2019.08,대전,전기,비사업용,1978
2019.08,울산,전기,비사업용,1099
2019.08,계,전기,사업용,11510
2019.08,계,전기,비사업용,67150
2019.08,제주,전기,사업용,3510
2019.08,제주,전기,비사업용,14049
2019.08,경남,전기,사업용,140
2019.08,경남,전기,비사업용,3252
2019.08,경북,전기,사업용,52
2019.08,경북,전기,비사업용,3511
2019.08,전남,전기,사업용,50
2019.08,전남,전기,비사업용,3072
2019.08,전북,전기,사업용,3
2019.08,전북,전기,비사업용,1697
2019.08,충남,전기,사업용,19
2019.08,충남,전기,비사업용,2471
2019.08,충북,전기,사업용,19
2019.08,충북,전기,비사업용,2087
2019.08,강원,전기,사업용,130
2019.08,강원,전기,비사업용,2106
2019.08,경기,전기,사업용,214
2019.08,경기,전기,비사업용,10090
2019.08,세종,전기,사업용,2
2019.08,세종,전기,비사업용,824
2019.08,울산,전기,사업용,24
2019.08,대전,전기,사업용,246
2019.08,부산,휘발유,비사업용,638837
2019.08,충북,경유,비사업용,365799
2019.08,강원,경유,비사업용,358491
2019.08,전남,휘발유,비사업용,348140
2019.08,전북,휘발유,사업용,3989
2019.08,전북,휘발유,비사업용,367382
2019.08,충남,휘발유,사업용,1876
2019.08,충남,휘발유,비사업용,472885
2019.08,충북,휘발유,사업용,2059
2019.08,충북,휘발유,비사업용,355870
2019.08,강원,휘발유,사업용,1576
2019.08,강원,휘발유,비사업용,326742
2019.08,경기,휘발유,사업용,12038
2019.08,경기,휘발유,비사업용,2712837
2019.08,세종,휘발유,사업용,45
2019.08,세종,휘발유,비사업용,78373
2019.08,울산,휘발유,사업용,1052
2019.08,울산,휘발유,비사업용,277801
2019.08,대전,휘발유,사업용,1611
2019.08,대전,휘발유,비사업용,321353
2019.08,광주,휘발유,사업용,1384
2019.08,광주,휘발유,비사업용,292654
2019.08,인천,휘발유,사업용,126464
2019.08,인천,휘발유,비사업용,620486
2019.08,대구,휘발유,사업용,2182
2019.08,대구,휘발유,비사업용,554723
2019.08,전남,휘발유,사업용,40279
2019.08,강원,경유,사업용,12980
2019.08,경북,휘발유,비사업용,609765
2019.08,경남,휘발유,비사업용,784190
2019.08,경기,경유,사업용,142357
2019.08,경기,경유,비사업용,2274581
2019.08,세종,경유,사업용,2021
2019.08,세종,경유,비사업용,59882
2019.08,울산,경유,사업용,10354
2019.08,울산,경유,비사업용,219005
2019.08,대전,경유,사업용,14133
2019.08,대전,경유,비사업용,246492
2019.08,광주,경유,사업용,15581
2019.08,광주,경유,비사업용,257699
2019.08,인천,경유,사업용,132865
2019.08,인천,경유,비사업용,549244
2019.08,대구,경유,사업용,23798
2019.08,대구,경유,비사업용,449033
2019.08,부산,경유,사업용,51632
2019.08,부산,경유,비사업용,510668
2019.08,서울,경유,사업용,76678
2019.08,서울,경유,비사업용,1054984
2019.08,계,휘발유,사업용,330163
2019.08,계,휘발유,비사업용,10499250
2019.08,제주,휘발유,사업용,81396
2019.08,제주,휘발유,비사업용,156976
2019.08,경남,휘발유,사업용,14236
2019.08,경북,휘발유,사업용,1446
2019.08,서울,휘발유,비사업용,1580236
2019.08,서울,휘발유,사업용,19965
2019.09,계,전기,비사업용,69032
2019.09,경북,휘발유,비사업용,610596
2019.09,경북,휘발유,사업용,1430
2019.09,경남,휘발유,비사업용,785812
2019.09,경남,휘발유,사업용,14625
2019.09,제주,휘발유,비사업용,156802
2019.09,제주,휘발유,사업용,83589
2019.09,계,휘발유,비사업용,10527573
2019.09,계,휘발유,사업용,334889
2019.09,서울,경유,비사업용,1053200
2019.09,서울,경유,사업용,76833
2019.09,부산,경유,비사업용,510542
2019.09,부산,경유,사업용,52073
2019.09,대구,경유,비사업용,449078
2019.09,대구,경유,사업용,23788
2019.09,인천,경유,비사업용,548018
2019.09,인천,경유,사업용,132324
2019.09,광주,경유,비사업용,257874
2019.09,광주,경유,사업용,15616
2019.09,대전,경유,비사업용,246432
2019.09,대전,경유,사업용,14185
2019.09,울산,경유,비사업용,219045
2019.09,울산,경유,사업용,10358
2019.09,세종,경유,비사업용,60179
2019.09,전남,휘발유,사업용,40662
2019.09,전북,휘발유,사업용,3954
2019.09,전북,휘발유,비사업용,368339
2019.09,충남,휘발유,사업용,2147
2019.09,계,전기,사업용,11870
2019.09,서울,휘발유,비사업용,1582218
2019.09,서울,휘발유,사업용,19862
2019.09,부산,휘발유,비사업용,639948
2019.09,부산,휘발유,사업용,19032
2019.09,대구,휘발유,비사업용,555924
2019.09,대구,휘발유,사업용,2147
2019.09,인천,휘발유,비사업용,623331
2019.09,인천,휘발유,사업용,127286
2019.09,광주,휘발유,비사업용,293328
2019.09,광주,휘발유,사업용,1367
2019.09,세종,경유,사업용,2027
2019.09,대전,휘발유,비사업용,321826
2019.09,울산,휘발유,비사업용,278169
2019.09,울산,휘발유,사업용,1038
2019.09,세종,휘발유,비사업용,78898
2019.09,세종,휘발유,사업용,46
2019.09,경기,휘발유,비사업용,2724243
2019.09,경기,휘발유,사업용,12461
2019.09,강원,휘발유,비사업용,327882
2019.09,강원,휘발유,사업용,1549
2019.09,충북,휘발유,비사업용,356798
2019.09,충북,휘발유,사업용,2080
2019.09,충남,휘발유,비사업용,474116
2019.09,대전,휘발유,사업용,1614
2019.09,경기,경유,비사업용,2264247
2019.09,전남,휘발유,비사업용,349343
2019.09,강원,경유,비사업용,358568
2019.09,대전,전기,비사업용,2051
2019.09,대전,전기,사업용,252
2019.09,울산,전기,비사업용,1130
2019.09,울산,전기,사업용,39
2019.09,세종,전기,비사업용,855
2019.09,세종,전기,사업용,2
2019.09,경기,전기,비사업용,10421
2019.09,경기,전기,사업용,236
2019.09,강원,전기,비사업용,2205
2019.09,강원,전기,사업용,134
2019.09,충북,전기,비사업용,2124
2019.09,광주,전기,사업용,106
2019.09,충북,전기,사업용,20
2019.09,충남,전기,사업용,19
2019.09,전북,전기,비사업용,1749
2019.09,전북,전기,사업용,3
2019.09,전남,전기,비사업용,3202
2019.09,전남,전기,사업용,57
2019.09,경북,전기,비사업용,3612
2019.09,경북,전기,사업용,58
2019.09,경남,전기,비사업용,3309
2019.09,경남,전기,사업용,149
2019.09,제주,전기,비사업용,14287
2019.09,경기,경유,사업용,142638
2019.09,충남,전기,비사업용,2532
2019.09,광주,전기,비사업용,2177
2019.09,제주,전기,사업용,3492
2019.09,전북,경유,사업용,22257
2019.09,강원,경유,사업용,13011
2019.09,충북,경유,비사업용,366438
2019.09,충북,경유,사업용,19707
2019.09,충남,경유,비사업용,500937
2019.09,충남,경유,사업용,24431
2019.09,전북,경유,비사업용,420158
2019.09,인천,전기,사업용,125
2019.09,전남,경유,비사업용,467018
2019.09,전남,경유,사업용,62427
2019.09,경북,경유,비사업용,639988
2019.09,경남,경유,비사업용,694908
2019.09,경북,경유,사업용,29310
2019.09,제주,경유,비사업용,166365
2019.09,인천,전기,비사업용,2197
2019.09,대구,전기,사업용,1013
2019.09,대구,전기,비사업용,8390
2019.09,경남,경유,사업용,45091
2019.09,부산,전기,비사업용,2240
2019.09,부산,전기,사업용,327
2019.09,서울,전기,비사업용,6551
2019.09,계,경유,사업용,770271
2019.09,계,경유,비사업용,9222995
2019.09,제주,경유,사업용,84195
2019.09,서울,전기,사업용,5838
2019.10,서울,전기,비사업용,6704
2019.10,제주,경유,사업용,85189
2019.10,계,경유,비사업용,9197671
2019.10,계,경유,사업용,772818
2019.10,서울,전기,사업용,6007
2019.10,강원,경유,사업용,13058
2019.10,부산,전기,사업용,349
2019.10,대구,전기,비사업용,8510
2019.10,대구,전기,사업용,1223
2019.10,인천,전기,비사업용,2276
2019.10,부산,전기,비사업용,2296
2019.10,제주,경유,비사업용,165788
2019.10,충북,경유,비사업용,366014
2019.10,경남,경유,비사업용,692017
2019.10,경북,경유,사업용,29357
2019.10,경북,경유,비사업용,638734
2019.10,전남,경유,사업용,62680
2019.10,전남,경유,비사업용,466720
2019.10,전북,경유,사업용,22236
2019.10,전북,경유,비사업용,416314
2019.10,충남,경유,사업용,24427
2019.10,충남,경유,비사업용,500448
2019.10,충북,경유,사업용,19772
2019.10,인천,전기,사업용,136
2019.10,경남,경유,사업용,44578
2019.10,광주,전기,비사업용,2230
2019.10,충북,전기,사업용,24
2019.10,대전,전기,비사업용,2098
2019.10,계,전기,비사업용,70668
2019.10,제주,전기,사업용,3511
2019.10,제주,전기,비사업용,14422
2019.10,경남,전기,사업용,164
2019.10,경남,전기,비사업용,3428
2019.10,경북,전기,사업용,61
2019.10,경북,전기,비사업용,3771
2019.10,전남,전기,사업용,57
2019.10,전남,전기,비사업용,3221
2019.10,전북,전기,사업용,4
2019.10,전북,전기,비사업용,1800
2019.10,충남,전기,사업용,19
2019.10,충남,전기,비사업용,2630
2019.10,충북,전기,비사업용,2247
2019.10,강원,전기,사업용,129
2019.10,강원,전기,비사업용,2256
2019.10,경기,전기,사업용,278
2019.10,경기,전기,비사업용,10757
2019.10,세종,전기,사업용,2
2019.10,세종,전기,비사업용,865
2019.10,울산,전기,사업용,41
2019.10,울산,전기,비사업용,1157
2019.10,대전,전기,사업용,263
2019.10,광주,전기,사업용,111
2019.10,강원,경유,비사업용,356808
2019.10,계,전기,사업용,12379
2019.10,경기,경유,비사업용,2257569
2019.10,충남,휘발유,사업용,2125
2019.10,충남,휘발유,비사업용,475253
2019.10,충북,휘발유,사업용,2128
2019.10,충북,휘발유,비사업용,357998
2019.10,강원,휘발유,사업용,1552
2019.10,강원,휘발유,비사업용,328677
2019.10,경기,휘발유,사업용,12296
2019.10,경기,휘발유,비사업용,2734812
2019.10,세종,휘발유,사업용,52
